index:ID,chemical,:LABEL
ETCM_XHCF_5805,Bisaborosaol D,chemical
ETCM_XHCF_5806,Bisaborosaol F,chemical
ETCM_XHCF_5807,Hamanasic Acid A,chemical
ETCM_XHCF_5808,4'-Hydroxy-Cis-Cinnamic Acid Docosyl Ester,chemical
ETCM_XHCF_5809,4'-Hydroxy-Cis-Cinnamic Acid Hexacosyl Ester,chemical
ETCM_XHCF_5810,4'-Hydroxy-Cis-Cinnamic Acid Octacosyl Ester,chemical
ETCM_XHCF_5811,11-Hydroxy-12-Hydroisodaucenal,chemical
ETCM_XHCF_5812,Hydroxyisodaucenal,chemical
ETCM_XHCF_5813,Isoamyl Alcohol,chemical
ETCM_XHCF_5814,Isodaucenal,chemical
ETCM_XHCF_5815,Isodaucene,chemical
ETCM_XHCF_5816,Isodaucenoic Acid,chemical
ETCM_XHCF_5817,Isodaucenol,chemical
ETCM_XHCF_5818,Linalylformate,chemical
ETCM_XHCF_5819,P-1-Menthene,chemical
ETCM_XHCF_5820,Nerol,chemical
ETCM_XHCF_5821,Phenylethyl Acetate,chemical
ETCM_XHCF_5822,Rosacorenol,chemical
ETCM_XHCF_5823,Rosacorenone,chemical
ETCM_XHCF_5824,Rubixanthin,chemical
ETCM_XHCF_5825,Rugosal A,chemical
ETCM_XHCF_5826,Rugosal D,chemical
ETCM_XHCF_5827,Rugosic Acid A,chemical
ETCM_XHCF_5828,Rugosic Acid B,chemical
ETCM_XHCF_5829,Rugosic Acid C,chemical
ETCM_XHCF_5830,Rugosic Acid D,chemical
ETCM_XHCF_5831,Rugosin A,chemical
ETCM_XHCF_5832,Rugosin B,chemical
ETCM_XHCF_5833,Rugosin C,chemical
ETCM_XHCF_5834,Rugosin D,chemical
ETCM_XHCF_5835,Rugosin E,chemical
ETCM_XHCF_5836,Rugosin F,chemical
ETCM_XHCF_5837,Rugosin G,chemical
ETCM_XHCF_5838,Secocarotanal,chemical
ETCM_XHCF_5839,"Acacini,Linarin",chemical
ETCM_XHCF_5840,6-P-Methoxycinnamoyl Catalpol,chemical
ETCM_XHCF_5841,Mimengoside A,chemical
ETCM_XHCF_5842,Mimengoside B,chemical
ETCM_XHCF_5843,Neobudofficide,chemical
ETCM_XHCF_5844,Diosgenin-3-O-Î’-D-Glucopyranoside,chemical
ETCM_XHCF_5845,Epistephanine,chemical
ETCM_XHCF_5846,16Î‘-Methoxyl-3Î’-[(O-Î‘-L-Rhamnopyranosyl-(1â†’2)-O-[Î‘-L-Rhamnopyranosyl-(1â†’4)]-Î’-D-Glucopyranosyl)Oxy]Pregn-5-En-20-One,chemical
ETCM_XHCF_5847,"21-Methoxyl-3Î’-[(O-Î‘-L-Rhamnopyranosyl-(1â†’2)-O-[Î‘-L-Rhamnopyranosyl-(1â†’4)]-Î’-D-Glucopyranosyl)Oxy]Pregn-5,16-En-20-One",chemical
ETCM_XHCF_5848,Smilagenone,chemical
ETCM_XHCF_5849,Hypoglaucin G,chemical
ETCM_XHCF_5850,Isonarthogenin-3-O-Î‘-L-Rhamnopyranosyl-(1â†’2)-O-[Î‘-L-Rhamnopyranosyl-(1â†’4)]-Î’-D-Glucopyranoside,chemical
ETCM_XHCF_5851,(R)-Oct-1-En-3-Yl O-Î‘-L-Arabinopyranosyl-(1â†’6)-Î’-D-Glucopyranoside,chemical
ETCM_XHCF_5852,"Pregna-5,16-Dien-3Î’-Ol-20-One 3-O-Î’-Chacotrioside",chemical
ETCM_XHCF_5853,Pregnadienolone-3-O-Î’-Gracillimatriose,chemical
ETCM_XHCF_5854,Protogracillin,chemical
ETCM_XHCF_5855,Spongioside A,chemical
ETCM_XHCF_5856,Spongioside B,chemical
ETCM_XHCF_5857,Spongipregnoloside A,chemical
ETCM_XHCF_5858,Spongipregnoloside B,chemical
ETCM_XHCF_5859,Spongipregnoloside C,chemical
ETCM_XHCF_5860,Spongipregnoloside D,chemical
ETCM_XHCF_5861,Zizyvoside I,chemical
ETCM_XHCF_5862,Isooleic Acid,chemical
ETCM_XHCF_5863,Aplopaeonoside,chemical
ETCM_XHCF_5864,Benzoyl-Oxypaeoniflorin,chemical
ETCM_XHCF_5865,Paeonoside,chemical
ETCM_XHCF_5866,Suffruticoside B,chemical
ETCM_XHCF_5867,Suffruticoside C,chemical
ETCM_XHCF_5868,Suffruticoside D,chemical
ETCM_XHCF_5869,Suffruticosol A,chemical
ETCM_XHCF_5870,Pterosterone,chemical
ETCM_XHCF_5871,Momordic Acid,chemical
ETCM_XHCF_5872,"28-O-Î’-D-Glucopyranosyl-2Î‘-3Î’-Dihydroxyolean-12-Ene-24,28-Dioic Acid",chemical
ETCM_XHCF_5873,Baicalein-6-Glucuronide,chemical
ETCM_XHCF_5874,Oroxin B,chemical
ETCM_XHCF_5875,Prunetin,chemical
ETCM_XHCF_5876,Tetuin,chemical
ETCM_XHCF_5877,Akeboside Stj,chemical
ETCM_XHCF_5878,Ariskanin A,chemical
ETCM_XHCF_5879,Mesembryanthemoidigenic Acid,chemical
ETCM_XHCF_5880,30-Norhederagenin-3-O-Î‘-L-Arabinopyranoside,chemical
ETCM_XHCF_5881,30-Norhederagenin-3-O-Î’-D-Glucosyl(1â†’3)-Î‘-L-Arabinopyranoside,chemical
ETCM_XHCF_5882,30-Norhederagenin-3-O-Î’-D-Xylosyl(1â†’2)-Î‘-L-Arabinopyranoside,chemical
ETCM_XHCF_5883,30-Noroleanolic Acid-3-O-Î’-D-Xylosyl(1â†’2)-Î‘-L-Arabinopyranoside,chemical
ETCM_XHCF_5884,Quinatic Acid,chemical
ETCM_XHCF_5885,Sapindoside A,chemical
ETCM_XHCF_5886,Alantolactone,chemical
ETCM_XHCF_5887,Î’-Amyrin Palmitate,chemical
ETCM_XHCF_5888,Î‘-Amyrin Stearate,chemical
ETCM_XHCF_5889,Aplotaxene,chemical
ETCM_XHCF_5890,Arbusculin A,chemical
ETCM_XHCF_5891,Colartin,chemical
ETCM_XHCF_5892,Costic Acid,chemical
ETCM_XHCF_5893,Costol,chemical
ETCM_XHCF_5894,Î‘-Cyclocostunolide,chemical
ETCM_XHCF_5895,Î’-Cyclocostunolide,chemical
ETCM_XHCF_5896,Cynaropicrin,chemical
ETCM_XHCF_5897,"11Î’,13-Dihydrocostunolide",chemical
ETCM_XHCF_5898,"11Î’,13-Dihydro-3-Epizaluzanin C",chemical
ETCM_XHCF_5899,"11Î’,13-Dihydroreynosin",chemical
ETCM_XHCF_5900,"1Î’,6Î‘-Dihydroxycostic Acid Ethyl Ester",chemical
ETCM_XHCF_5901,3-Epizaluzanin C,chemical
ETCM_XHCF_5902,"Germacra-1(10),4,11(13)-Trien-12-Al",chemical
ETCM_XHCF_5903,"Germacra-1(10),4,11(13)-Trien-12-Oic Acid",chemical
ETCM_XHCF_5904,"Germacra-1(10),4,11(13)-Trien-12-Ol",chemical
ETCM_XHCF_5905,(+)-Germacrene A1,chemical
ETCM_XHCF_5906,4Î‘-Hydroxy-4Î’-Methyldihydrocostol,chemical
ETCM_XHCF_5907,Isodehydrocostus Lactone,chemical
ETCM_XHCF_5908,"(E)-9-Isopropyl-6-Methyl-5,9-Decadiene-2-One",chemical
ETCM_XHCF_5909,Lappadilactone,chemical
ETCM_XHCF_5910,Lappalone,chemical
ETCM_XHCF_5911,Linderic Acid,chemical
ETCM_XHCF_5912,4Î’-Methoxycostuslactone,chemical
ETCM_XHCF_5913,Reynosin,chemical
ETCM_XHCF_5914,Santamarin,chemical
ETCM_XHCF_5915,Saussureal,chemical
ETCM_XHCF_5916,Saussurea Lactone,chemical
ETCM_XHCF_5917,Saussureamine A,chemical
ETCM_XHCF_5918,Saussureamine B,chemical
ETCM_XHCF_5919,Saussureamine C,chemical
ETCM_XHCF_5920,Savinin,chemical
ETCM_XHCF_5921,13-Sulfo-Dihydroreynosin,chemical
ETCM_XHCF_5922,13-Sulfo-Dihydrosantamarine,chemical
ETCM_XHCF_5923,Zaluzanin C,chemical
ETCM_XHCF_5924,"Bessisterol,Spinasterol",chemical
ETCM_XHCF_5925,Dimethyl Sulfone,chemical
ETCM_XHCF_5926,Gossypetin-3-Î’-D-(2-O-Î’-D-Glucopyranosidoglucopyranoside)-8-Î’-D-Glucopyranoside,chemical
ETCM_XHCF_5927,Gossypitrin,chemical
ETCM_XHCF_5928,Herbacetin-3-Î’-D-(2-O-Î’-D-Glucopyranosidoglucopyranoside)-8-Î’-D-Glucopyranoside,chemical
ETCM_XHCF_5929,M-Hydroxybenzoic Acid,chemical
ETCM_XHCF_5930,Isoarticulatin,chemical
ETCM_XHCF_5931,Kaempferol-3-Diglucose-7-Glucoside,chemical
ETCM_XHCF_5932,"Kaempferol-3,7-Diglucoside",chemical
ETCM_XHCF_5933,M-Methoxycinnamic Acid,chemical
ETCM_XHCF_5934,P-Methoxycinnamic Acid,chemical
ETCM_XHCF_5935,Methyl Glutarate,chemical
ETCM_XHCF_5936,5-Methyluracil,chemical
ETCM_XHCF_5937,Palustrine,chemical
ETCM_XHCF_5938,Î‘-Carotene,chemical
ETCM_XHCF_5939,Î“-Carotene,chemical
ETCM_XHCF_5940,Î”-Carotene,chemical
ETCM_XHCF_5941,Carotol,chemical
ETCM_XHCF_5942,Daucene,chemical
ETCM_XHCF_5943,Daucol,chemical
ETCM_XHCF_5944,Î“-Decanolactone,chemical
ETCM_XHCF_5945,Epoxydihydro-Oleanolic Acid,chemical
ETCM_XHCF_5946,Lycopene,chemical
ETCM_XHCF_5947,"Isohomogenol,Trans-Methyl Isoeugenol",chemical
ETCM_XHCF_5948,Myristicin,chemical
ETCM_XHCF_5949,Peucedanin,chemical
ETCM_XHCF_5950,N-Phenyl-2-Naphthylamine,chemical
ETCM_XHCF_5951,Ananosic Acid A,chemical
ETCM_XHCF_5952,Ananosin A,chemical
ETCM_XHCF_5953,Angustifolin C,chemical
ETCM_XHCF_5954,Kadsurarin,chemical
ETCM_XHCF_5955,Schizanrin F,chemical
ETCM_XHCF_5956,Schizanrin G,chemical
ETCM_XHCF_5957,Schizanrin H,chemical
ETCM_XHCF_5958,Taiwanschirin D,chemical
ETCM_XHCF_5959,Everninic Acid Methyl Ester 2-O-Î’-Xylopyranosyl-(1â†’6)-Î’-Glucopyranoside,chemical
ETCM_XHCF_5960,Glucosyringic Acid,chemical
ETCM_XHCF_5961,Grayanotoxin Ii,chemical
ETCM_XHCF_5962,Kalmanol,chemical
ETCM_XHCF_5963,5-Methoxyphthalide 7-O-Î’-Xylopyranosyl-(1â†’6)-Î’-Glucopyranoside,chemical
ETCM_XHCF_5964,Rhodojaponin Ii,chemical
ETCM_XHCF_5965,Rhodojaponin Iii,chemical
ETCM_XHCF_5966,Rhodojaponin Vi,chemical
ETCM_XHCF_5967,Rhodomollein Ix,chemical
ETCM_XHCF_5968,Rhodomollein X,chemical
ETCM_XHCF_5969,Rhodomollein Xi,chemical
ETCM_XHCF_5970,Rhodomollein Xii,chemical
ETCM_XHCF_5971,Rhodomollein Xiii,chemical
ETCM_XHCF_5972,Rhodomollein Xiv,chemical
ETCM_XHCF_5973,Rhodomoside A,chemical
ETCM_XHCF_5974,Rhodomoside B,chemical
ETCM_XHCF_5975,Sparassol,chemical
ETCM_XHCF_5976,Rhodomollein I,chemical
ETCM_XHCF_5977,Rhodomollein Ii,chemical
ETCM_XHCF_5978,L-Arctigenin,chemical
ETCM_XHCF_5979,Isoarctigenin,chemical
ETCM_XHCF_5980,Lappaol A,chemical
ETCM_XHCF_5981,Lappaol B,chemical
ETCM_XHCF_5982,Lappaol C,chemical
ETCM_XHCF_5983,Lappaol D,chemical
ETCM_XHCF_5984,Lappaol E,chemical
ETCM_XHCF_5985,Lappaol F,chemical
ETCM_XHCF_5986,Lappaol H,chemical
ETCM_XHCF_5987,Neoarctin B,chemical
ETCM_XHCF_5988,Achyranthoside I,chemical
ETCM_XHCF_5989,Achyranthoside Ii,chemical
ETCM_XHCF_5990,Bidentatoside I,chemical
ETCM_XHCF_5991,Bidentatoside Ii,chemical
ETCM_XHCF_5992,Chikusetsu Saponin V Methyl Ester,chemical
ETCM_XHCF_5993,"Inokosterone,Isoquercitrin",chemical
ETCM_XHCF_5994,(25R)-Inokosterone,chemical
ETCM_XHCF_5995,(25S)-Inokosterone,chemical
ETCM_XHCF_5996,Rubrosterone,chemical
ETCM_XHCF_5997,3-O-Acetylursolic Acid,chemical
ETCM_XHCF_5998,10-Hydroxyligustroside,chemical
ETCM_XHCF_5999,Isonuezhenide,chemical
ETCM_XHCF_6000,(8E)-Ligustroside,chemical
ETCM_XHCF_6001,Ligustrosidic Acid,chemical
ETCM_XHCF_6002,Lucidumoside A,chemical
ETCM_XHCF_6003,Lucidumoside B,chemical
ETCM_XHCF_6004,Lucidumoside C,chemical
ETCM_XHCF_6005,Lucidumoside D,chemical
ETCM_XHCF_6006,Neonuezhenide,chemical
ETCM_XHCF_6007,Nuezhengalaside,chemical
ETCM_XHCF_6008,Nuezhenidic Acid,chemical
ETCM_XHCF_6009,(8E)-NÃ¼zhenide,chemical
ETCM_XHCF_6010,Oleoside Dimethyl Ester,chemical
ETCM_XHCF_6011,Oleuropein,chemical
ETCM_XHCF_6012,Oleuropeinic Acid,chemical
ETCM_XHCF_6013,Isosinensetin,chemical
ETCM_XHCF_6014,Leucocyanidin,chemical
ETCM_XHCF_6015,Sterculinine I,chemical
ETCM_XHCF_6016,Sterculinine Ii,chemical
ETCM_XHCF_6017,"3Î’-Acetoxy-Dammara-20,24-Diene",chemical
ETCM_XHCF_6018,"9-Acetoxy-8,10-Dehydrothymol 3-O-Tiglate",chemical
ETCM_XHCF_6019,"9-Acetoxy-8,10-Epoxy-6-Hydroxythymol 3-O-Angelate",chemical
ETCM_XHCF_6020,7-Acetoxy-8-Hydroxy-9-Isobutyryloxythymol,chemical
ETCM_XHCF_6021,9-Acetoxythymo L3-O-Tiglate,chemical
ETCM_XHCF_6022,O-Coumaric Acid,chemical
ETCM_XHCF_6023,"8,9-Dehydrothymol 3-O-Tiglate",chemical
ETCM_XHCF_6024,"8,10-Dihydroxy-9-Acetoxythymol 3-O-Tiglate",chemical
ETCM_XHCF_6025,"8,10-Epoxy-9-Hydroxy Thymol 3-O-Tiglate",chemical
ETCM_XHCF_6026,Euparin,chemical
ETCM_XHCF_6027,Eupatolin,chemical
ETCM_XHCF_6028,Eupatoriopicrin,chemical
ETCM_XHCF_6029,8-Hydroxy-10-Acetoxythymol 9-O-Angelate,chemical
ETCM_XHCF_6030,2-(1'-Hydroxy-2'-Oxopropyl)-5-Methylphenol,chemical
ETCM_XHCF_6031,3-O-Isobutyryl-8-Methoxy-9-Hydroxythymol,chemical
ETCM_XHCF_6032,2-Isopropyl-5-Methylanisole,chemical
ETCM_XHCF_6033,Mesotrihydroxypiperidine,chemical
ETCM_XHCF_6034,8-Methoxy-9-O-Angeloylthymol,chemical
ETCM_XHCF_6035,8-Methoxy-9-Hydroxythymol,chemical
ETCM_XHCF_6036,8-Methoxy-9-Hydroxythymol 3-O-Tiglate,chemical
ETCM_XHCF_6037,8-Methoxy-9-O-Isobutyrylthymol,chemical
ETCM_XHCF_6038,8-Methoxy-9-(2-Methylbutyryloxy)Thymol,chemical
ETCM_XHCF_6039,3-O-(3-Methyl-2-Butenoyl)-8-Methoxy-9-Hydroxythymol,chemical
ETCM_XHCF_6040,Neryl Acetate,chemical
ETCM_XHCF_6041,Thymolhydroquinone,chemical
ETCM_XHCF_6042,"3Î’,4Î’,5Î‘-Trihydroxypiperidine",chemical
ETCM_XHCF_6043,Î‘-Cadinene,chemical
ETCM_XHCF_6044,Î‘-Cadinol,chemical
ETCM_XHCF_6045,Citroside A,chemical
ETCM_XHCF_6046,"2Î‘,19Î‘-Dihydroxyursolic Acid",chemical
ETCM_XHCF_6047,Eriojaposide A,chemical
ETCM_XHCF_6048,Eriojaposide B,chemical
ETCM_XHCF_6049,"(Z,Z)-Î‘-Farnesene",chemical
ETCM_XHCF_6050,Î’-Farnesene,chemical
ETCM_XHCF_6051,3-O-Trans-Feruloyleuscaphic Acid,chemical
ETCM_XHCF_6052,3Î‘-Trans-Feruloyloxy-2Î‘-Hydroxyurs-12-En-28-Oic Acid,chemical
ETCM_XHCF_6053,Î“-Hexenol,chemical
ETCM_XHCF_6054,"Kaempferol 3-O-Î‘-L-(2',4'-Di-Z-P-Coumaroyl)-Rhamnoside",chemical
ETCM_XHCF_6055,"Kaempferol 3-O-Î‘-L-(2'',4''-Di-E-Feruloyl)-Rhamnoside",chemical
ETCM_XHCF_6056,Methyl Maslinate,chemical
ETCM_XHCF_6057,Nerolidol-3-O-Î‘-L-Rhamnopyranosyl(1â†’2)-Î’-D-Glucopyranoside,chemical
ETCM_XHCF_6058,Nerolidol-3-O-Î‘-L-Rhamnopyranosyl-(1â†’4)-Î‘-L-Rhamnopyranosyl-(1â†’2)-Î’-D-Glucopyranoside,chemical
ETCM_XHCF_6059,Nerolidol-3-O-Î‘-L-Rhamnopyranosyl-(1â†’4)-Î‘-L-Rhamnopyranosyl-(1â†’6)-Î’-D-Glucopyranoside,chemical
ETCM_XHCF_6060,Nerolidol-3-O-{Î‘-L-Rhamnopyranosyl-(1â†’4)-Î‘-L-Rhamnopyranosyl-(1â†’2)-[Î‘-L-Rhamnopyranosyl-(1â†’6)]-Î’-D-Glucopyranoside},chemical
ETCM_XHCF_6061,"(6S,9R)-Vomifoliol-9-O-Î’-Apiofuranosyl-(1''â†’6')-O-Î’-Glucopyranoside",chemical
ETCM_XHCF_6062,"(6S,9R)-Vomifoliol-9-O-Î’-Xylopyranosyl-(1''â†’6')-O-Î’-Glucopyranoside",chemical
ETCM_XHCF_6063,Peimine,chemical
ETCM_XHCF_6064,Pingbeidinoside,chemical
ETCM_XHCF_6065,Pingbeimine C,chemical
ETCM_XHCF_6066,Pingbeinine,chemical
ETCM_XHCF_6067,Pingbeininoside,chemical
ETCM_XHCF_6068,Pingbeisaponin,chemical
ETCM_XHCF_6069,Pingpeimine A,chemical
ETCM_XHCF_6070,Pingpeimine B,chemical
ETCM_XHCF_6071,Arachidonic Acid,chemical
ETCM_XHCF_6072,Hentriacontanol-6,chemical
ETCM_XHCF_6073,"3-(4-Hydroxyphenyl)-Trans-Propenoic Acid-2,3-Dihydroxypropyl Ester",chemical
ETCM_XHCF_6074,Isorhamnetin-3-O-Neohesperidoside,chemical
ETCM_XHCF_6075,Kaempferol-3-O-Neohesperidoside,chemical
ETCM_XHCF_6076,Manghaslin,chemical
ETCM_XHCF_6077,"Nonacosanediol-6,21",chemical
ETCM_XHCF_6078,"Nonacosanediol-6,10",chemical
ETCM_XHCF_6079,Quercetin-3-O-Neohesperidoside,chemical
ETCM_XHCF_6080,Î’-Sitosteryl Palmitate,chemical
ETCM_XHCF_6081,"5Î‘-Stigmastan-3,6-Dione",chemical
ETCM_XHCF_6082,Typhic Acid,chemical
ETCM_XHCF_6083,Euphorbetin,chemical
ETCM_XHCF_6084,Euphorbiasteroid,chemical
ETCM_XHCF_6085,20-Hexadecanoylingenol,chemical
ETCM_XHCF_6086,Ingenol-3-Hexadecanoate,chemical
ETCM_XHCF_6087,Isoeuphorbetin,chemical
ETCM_XHCF_6088,Lathyrol,chemical
ETCM_XHCF_6089,"Lathyrol-3,15-Diacetate-5-Benzoate",chemical
ETCM_XHCF_6090,"Lathyrol-3,15-Diacetate-5-Nicotinate",chemical
ETCM_XHCF_6091,Chrysanthemaxanthin,chemical
ETCM_XHCF_6092,Flavoxanthin,chemical
ETCM_XHCF_6093,P-Hydroxyphenyl Acetic Acid,chemical
ETCM_XHCF_6094,Senaetnine,chemical
ETCM_XHCF_6095,"(20R)-3Î‘,10Î‘-Epoxy-9-Epi-Cucurbita-24-Ene",chemical
ETCM_XHCF_6096,"(20S)-3Î‘,10Î‘-Epoxy-9-Epi-Cucurbita-24-Ene",chemical
ETCM_XHCF_6097,6-Hydroxytremetone,chemical
ETCM_XHCF_6098,Platyphylline,chemical
ETCM_XHCF_6099,Chanoclavine,chemical
ETCM_XHCF_6100,Elymoclavine,chemical
ETCM_XHCF_6101,Gibberellin A3,chemical
ETCM_XHCF_6102,Gibberellin A5,chemical
ETCM_XHCF_6103,Gibberellin A20,chemical
ETCM_XHCF_6104,Isopenniclavine,chemical
ETCM_XHCF_6105,Lysergol,chemical
ETCM_XHCF_6106,Nilic Acid,chemical
ETCM_XHCF_6107,Penniclavine,chemical
ETCM_XHCF_6108,Pharbitic Acid C,chemical
ETCM_XHCF_6109,Pharbitic Acid D,chemical
ETCM_XHCF_6110,"3'(S)-Acetoxy-4'(R)-Hydroxy-3',4'-Dihydroxanthyletin",chemical
ETCM_XHCF_6111,Daucoidin A,chemical
ETCM_XHCF_6112,Daucoidin B,chemical
ETCM_XHCF_6113,Decumbensol,chemical
ETCM_XHCF_6114,Decursin,chemical
ETCM_XHCF_6115,Decursinol,chemical
ETCM_XHCF_6116,"3'(S)-Hydroxy-4'(R)-Angeloyloxy-3',4'-Dihydroxanthyletin",chemical
ETCM_XHCF_6117,2-Hydroxyangustidienolide,chemical
ETCM_XHCF_6118,D-Laserpitin,chemical
ETCM_XHCF_6119,Peguangxienin,chemical
ETCM_XHCF_6120,Spongesterol,chemical
ETCM_XHCF_6121,Turgeniifolin A,chemical
ETCM_XHCF_6122,Turgeniifolin B,chemical
ETCM_XHCF_6123,Turgeniifolin C,chemical
ETCM_XHCF_6124,Ostruhol,chemical
ETCM_XHCF_6125,Athamantin,chemical
ETCM_XHCF_6126,24-Methylcholest-5-Enyl-3Î’-O-Glucopyranoside,chemical
ETCM_XHCF_6127,Nordamnacanthal,chemical
ETCM_XHCF_6128,Alizarin,chemical
ETCM_XHCF_6129,"2-Carboxymethyl-3-Phenyl-2,3-Epoxy-1,4-Naphthoquinone",chemical
ETCM_XHCF_6130,Digiferrugineol,chemical
ETCM_XHCF_6131,4-Hydroxy-2-Carboxyanthraquinone,chemical
ETCM_XHCF_6132,1-Hydroxy-2-Carboxy-3-Methoxyanthraquinone,chemical
ETCM_XHCF_6133,1-Hydroxy-2-Methyl-6-Methoxyanthraquinone,chemical
ETCM_XHCF_6134,6-Methoxygeniposidic Acid,chemical
ETCM_XHCF_6135,6-Methoxyginiposidic Acid,chemical
ETCM_XHCF_6136,1-Methoxy-2-Methoxymethyl-3-Hydroxyanthraquinone,chemical
ETCM_XHCF_6137,2'-Methoxymollugin,chemical
ETCM_XHCF_6138,"2-Methyl-1,3,6-Trihydroxyanthraquinone",chemical
ETCM_XHCF_6139,"2-Methyl-1,3,6-Trihydroxy-9,10-Anthraquinone 3-O-(Î‘-L-Rhamnopyranosyl-(1â†’2)(6'-Acetyl)-Î’-D-Glucopyranoside)",chemical
ETCM_XHCF_6140,"2-Methyl-1,3,6-Trihydroxyanthraquinone 3-O-Î‘-L-Rhamnosyl-(1â†’2)- Î’-D-Glucoside",chemical
ETCM_XHCF_6141,"2-Methyl-1,3,6-Trihydroxy-9,10-Anthraqui-None-3-O-Î’-D-Xylosyl-(1â†’2)-Î’-D-(6'-O-Acetyl) Glucoside",chemical
ETCM_XHCF_6142,Mollugin,chemical
ETCM_XHCF_6143,Munjistin,chemical
ETCM_XHCF_6144,Oleanolic Aldehyde Acetate,chemical
ETCM_XHCF_6145,Pseudopurpurin,chemical
ETCM_XHCF_6146,Purpurin,chemical
ETCM_XHCF_6147,Purpuroxanthin,chemical
ETCM_XHCF_6148,Rubia Akane Ra-I,chemical
ETCM_XHCF_6149,Rubia Akane Ra-Ii,chemical
ETCM_XHCF_6150,Rubia Akane Ra-Iii,chemical
ETCM_XHCF_6151,Rubia Akane Ra-Iv,chemical
ETCM_XHCF_6152,Rubia Akane Ra-V,chemical
ETCM_XHCF_6153,Rubia Akane Ra-Vi,chemical
ETCM_XHCF_6154,Rubia Akane Ra-Vii,chemical
ETCM_XHCF_6155,Rubia Akane Ra-Viii,chemical
ETCM_XHCF_6156,Rubia Akane Ra-Ix,chemical
ETCM_XHCF_6157,Rubia Akane Ra-X,chemical
ETCM_XHCF_6158,Rubia Akane Ra-Xi,chemical
ETCM_XHCF_6159,Rubia Akane Ra-Xii,chemical
ETCM_XHCF_6160,Rubia Akane Ra-Xiii,chemical
ETCM_XHCF_6161,Rubia Akane Ra-Xiv,chemical
ETCM_XHCF_6162,Rubia Akane Ra-Xv,chemical
ETCM_XHCF_6163,Rubia Akane Ra-Xvi,chemical
ETCM_XHCF_6164,Rubiarbonol D,chemical
ETCM_XHCF_6165,Rubiatriol,chemical
ETCM_XHCF_6166,Rubilactone,chemical
ETCM_XHCF_6167,Rubioncolin B,chemical
ETCM_XHCF_6168,Rubiprasin A,chemical
ETCM_XHCF_6169,Rubiprasin B,chemical
ETCM_XHCF_6170,"1,3,6-Trihydroxy-2-Methyl-9,10-Anthra-Quinone-3-O-(6'-O-Acetyl)-Î’-D-Glucoside",chemical
ETCM_XHCF_6171,"1,3,6-Trihydroxy-2-Methylanthraquinone-3-O-Î‘-Rhamnosyl(1â†’2)-3'-O-Acetylglucoside",chemical
ETCM_XHCF_6172,Xanthopurpurin-3-O-Î’-D-Glucoside,chemical
ETCM_XHCF_6173,Rubicoumaric Acid,chemical
ETCM_XHCF_6174,Rubifolic Acid,chemical
ETCM_XHCF_6175,Anhydronotoptol,chemical
ETCM_XHCF_6176,Anhydronotoptoloxide,chemical
ETCM_XHCF_6177,Apiole,chemical
ETCM_XHCF_6178,Bergaptol,chemical
ETCM_XHCF_6179,(-)-Bonyl Ferulate,chemical
ETCM_XHCF_6180,Demethylfuropinnarin,chemical
ETCM_XHCF_6181,Eicosenoic?Acid,chemical
ETCM_XHCF_6182,Ethylnotopterol,chemical
ETCM_XHCF_6183,Trans-Falcarindiol,chemical
ETCM_XHCF_6184,Methyl Eicosanoate,chemical
ETCM_XHCF_6185,Methyl 11-Eicosenoate,chemical
ETCM_XHCF_6186,14-Methyl Hexadecanoic Acid,chemical
ETCM_XHCF_6187,14-Methyl Hexadecanoic Acid Methyl Ester,chemical
ETCM_XHCF_6188,12-Methyl Tetradecanoic Acid,chemical
ETCM_XHCF_6189,12-Methyl Tetradecanoic Acid Methyl Ester,chemical
ETCM_XHCF_6190,Notopterol,chemical
ETCM_XHCF_6191,Notoptol,chemical
ETCM_XHCF_6192,Notoptolide,chemical
ETCM_XHCF_6193,Osthenol,chemical
ETCM_XHCF_6194,N-Pentacosanoic Acid,chemical
ETCM_XHCF_6195,"4,8,12-Trimethyl Tridecanoic Acid",chemical
ETCM_XHCF_6196,Erythrocentauric Acid,chemical
ETCM_XHCF_6197,Erythrocentaurin,chemical
ETCM_XHCF_6198,Gentianidine,chemical
ETCM_XHCF_6199,Macrophylloside B,chemical
ETCM_XHCF_6200,Macrophylloside C,chemical
ETCM_XHCF_6201,Macrophylloside D,chemical
ETCM_XHCF_6202,7-Methoxyanofinic Acid,chemical
ETCM_XHCF_6203,Methyl Montanate,chemical
ETCM_XHCF_6204,Qinjiaoamide,chemical
ETCM_XHCF_6205,Roburic Acid,chemical
ETCM_XHCF_6206,Acutumidine,chemical
ETCM_XHCF_6207,Disinomenine,chemical
ETCM_XHCF_6208,Isosinomenine,chemical
ETCM_XHCF_6209,Michelalbine,chemical
ETCM_XHCF_6210,Salutaridine,chemical
ETCM_XHCF_6211,Sinactine,chemical
ETCM_XHCF_6212,Tuduranine,chemical
ETCM_XHCF_6213,"Olean-12-Ene-3Î‘,16Î’-Diol",chemical
ETCM_XHCF_6214,"Urs-12-Ene-3Î‘,16Î’-Diol",chemical
ETCM_XHCF_6215,"Urs-12-Ene-3Î’,16Î’-Diol",chemical
ETCM_XHCF_6216,Caruilignan A,chemical
ETCM_XHCF_6217,Caruilignan B,chemical
ETCM_XHCF_6218,Caruilignan C,chemical
ETCM_XHCF_6219,Caruilignan D,chemical
